"","Time","diaryday","av","n","tot","SharePerHour","SEX"
"14838",360,"3","Domestic work",2,1790,0.11,"boys"
"14839",360,"3","Eat drink",10,1790,0.56,"boys"
"14840",360,"3","Miscellaneous",307,1790,17.15,"boys"
"14841",360,"3","Nonsocial leisure",6,1790,0.34,"boys"
"14842",360,"3","Paid work",5,1790,0.28,"boys"
"14843",360,"3","Personal care",1439,1790,80.39,"boys"
"14844",360,"3","Religion and volunteering",1,1790,0.06,"boys"
"14845",360,"3","Social leisure",5,1790,0.28,"boys"
"14846",360,"3","Sport exercise",3,1790,0.17,"boys"
"14847",360,"3","TV/radio",11,1790,0.61,"boys"
"14848",360,"4","Cultural leisure",6,1790,0.34,"boys"
"14849",360,"4","Domestic work",1,1790,0.06,"boys"
"14850",360,"4","Eat drink",12,1790,0.67,"boys"
"14851",360,"4","Miscellaneous",292,1790,16.31,"boys"
"14852",360,"4","Nonsocial leisure",3,1790,0.17,"boys"
"14853",360,"4","Paid work",25,1790,1.4,"boys"
"14854",360,"4","Personal care",1439,1790,80.39,"boys"
"14855",360,"4","Religion and volunteering",3,1790,0.17,"boys"
"14856",360,"4","Social leisure",3,1790,0.17,"boys"
"14857",360,"4","Sport exercise",1,1790,0.06,"boys"
"14858",360,"4","TV/radio",5,1790,0.28,"boys"
"14859",361,"1","Cultural leisure",1,1790,0.06,"boys"
"14860",361,"1","Domestic work",4,1790,0.22,"boys"
"14861",361,"1","Eat drink",10,1790,0.56,"boys"
"14862",361,"1","Miscellaneous",192,1790,10.73,"boys"
"14863",361,"1","Nonsocial leisure",4,1790,0.22,"boys"
"14864",361,"1","Paid work",37,1790,2.07,"boys"
"14865",361,"1","Personal care",1530,1790,85.47,"boys"
"14866",361,"1","Religion and volunteering",1,1790,0.06,"boys"
"14867",361,"1","Social leisure",3,1790,0.17,"boys"
"14868",361,"1","Sport exercise",1,1790,0.06,"boys"
"14869",361,"1","TV/radio",7,1790,0.39,"boys"
"14870",361,"2","Cultural leisure",3,1790,0.17,"boys"
"14871",361,"2","Domestic work",3,1790,0.17,"boys"
"14872",361,"2","Eat drink",11,1790,0.61,"boys"
"14873",361,"2","Miscellaneous",268,1790,14.97,"boys"
"14874",361,"2","Nonsocial leisure",7,1790,0.39,"boys"
"14875",361,"2","Paid work",31,1790,1.73,"boys"
"14876",361,"2","Personal care",1438,1790,80.34,"boys"
"14877",361,"2","Religion and volunteering",2,1790,0.11,"boys"
"14878",361,"2","Social leisure",12,1790,0.67,"boys"
"14879",361,"2","Sport exercise",3,1790,0.17,"boys"
"14880",361,"2","TV/radio",12,1790,0.67,"boys"
"14881",361,"3","Cultural leisure",1,1790,0.06,"boys"
"14882",361,"3","Domestic work",2,1790,0.11,"boys"
"14883",361,"3","Eat drink",8,1790,0.45,"boys"
"14884",361,"3","Miscellaneous",298,1790,16.65,"boys"
"14885",361,"3","Nonsocial leisure",8,1790,0.45,"boys"
"14886",361,"3","Paid work",8,1790,0.45,"boys"
"14887",361,"3","Personal care",1445,1790,80.73,"boys"
"14888",361,"3","Religion and volunteering",1,1790,0.06,"boys"
"14889",361,"3","Social leisure",5,1790,0.28,"boys"
"14890",361,"3","Sport exercise",3,1790,0.17,"boys"
"14891",361,"3","TV/radio",11,1790,0.61,"boys"
"14892",361,"4","Cultural leisure",6,1790,0.34,"boys"
"14893",361,"4","Domestic work",1,1790,0.06,"boys"
"14894",361,"4","Eat drink",12,1790,0.67,"boys"
"14895",361,"4","Miscellaneous",281,1790,15.7,"boys"
"14896",361,"4","Nonsocial leisure",3,1790,0.17,"boys"
"14897",361,"4","Paid work",34,1790,1.9,"boys"
"14898",361,"4","Personal care",1439,1790,80.39,"boys"
"14899",361,"4","Religion and volunteering",3,1790,0.17,"boys"
"14900",361,"4","Social leisure",5,1790,0.28,"boys"
"14901",361,"4","Sport exercise",1,1790,0.06,"boys"
"14902",361,"4","TV/radio",5,1790,0.28,"boys"
"14903",362,"1","Cultural leisure",1,1790,0.06,"boys"
"14904",362,"1","Domestic work",5,1790,0.28,"boys"
"14905",362,"1","Eat drink",10,1790,0.56,"boys"
"14906",362,"1","Miscellaneous",192,1790,10.73,"boys"
"14907",362,"1","Nonsocial leisure",4,1790,0.22,"boys"
"14908",362,"1","Paid work",37,1790,2.07,"boys"
"14909",362,"1","Personal care",1529,1790,85.42,"boys"
"14910",362,"1","Religion and volunteering",1,1790,0.06,"boys"
"14911",362,"1","Social leisure",3,1790,0.17,"boys"
"14912",362,"1","Sport exercise",1,1790,0.06,"boys"
"14913",362,"1","TV/radio",7,1790,0.39,"boys"
"14914",362,"2","Cultural leisure",3,1790,0.17,"boys"
"14915",362,"2","Domestic work",3,1790,0.17,"boys"
"14916",362,"2","Eat drink",12,1790,0.67,"boys"
"14917",362,"2","Miscellaneous",268,1790,14.97,"boys"
"14918",362,"2","Nonsocial leisure",7,1790,0.39,"boys"
"14919",362,"2","Paid work",32,1790,1.79,"boys"
"14920",362,"2","Personal care",1437,1790,80.28,"boys"
"14921",362,"2","Religion and volunteering",2,1790,0.11,"boys"
"14922",362,"2","Social leisure",11,1790,0.61,"boys"
"14923",362,"2","Sport exercise",3,1790,0.17,"boys"
"14924",362,"2","TV/radio",12,1790,0.67,"boys"
"14925",362,"3","Cultural leisure",1,1790,0.06,"boys"
"14926",362,"3","Domestic work",2,1790,0.11,"boys"
"14927",362,"3","Eat drink",8,1790,0.45,"boys"
"14928",362,"3","Miscellaneous",298,1790,16.65,"boys"
"14929",362,"3","Nonsocial leisure",8,1790,0.45,"boys"
"14930",362,"3","Paid work",8,1790,0.45,"boys"
"14931",362,"3","Personal care",1445,1790,80.73,"boys"
"14932",362,"3","Religion and volunteering",1,1790,0.06,"boys"
"14933",362,"3","Social leisure",5,1790,0.28,"boys"
"14934",362,"3","Sport exercise",3,1790,0.17,"boys"
"14935",362,"3","TV/radio",11,1790,0.61,"boys"
"14936",362,"4","Cultural leisure",6,1790,0.34,"boys"
"14937",362,"4","Domestic work",1,1790,0.06,"boys"
"14938",362,"4","Eat drink",13,1790,0.73,"boys"
"14939",362,"4","Miscellaneous",281,1790,15.7,"boys"
"14940",362,"4","Nonsocial leisure",3,1790,0.17,"boys"
"14941",362,"4","Paid work",34,1790,1.9,"boys"
"14942",362,"4","Personal care",1438,1790,80.34,"boys"
"14943",362,"4","Religion and volunteering",3,1790,0.17,"boys"
"14944",362,"4","Social leisure",5,1790,0.28,"boys"
"14945",362,"4","Sport exercise",1,1790,0.06,"boys"
"14946",362,"4","TV/radio",5,1790,0.28,"boys"
"14947",363,"1","Cultural leisure",1,1790,0.06,"boys"
"14948",363,"1","Domestic work",5,1790,0.28,"boys"
"14949",363,"1","Eat drink",10,1790,0.56,"boys"
"14950",363,"1","Miscellaneous",192,1790,10.73,"boys"
"14951",363,"1","Nonsocial leisure",4,1790,0.22,"boys"
"14952",363,"1","Paid work",37,1790,2.07,"boys"
"14953",363,"1","Personal care",1529,1790,85.42,"boys"
"14954",363,"1","Religion and volunteering",1,1790,0.06,"boys"
"14955",363,"1","Social leisure",3,1790,0.17,"boys"
"14956",363,"1","Sport exercise",1,1790,0.06,"boys"
"14957",363,"1","TV/radio",7,1790,0.39,"boys"
"14958",363,"2","Cultural leisure",3,1790,0.17,"boys"
"14959",363,"2","Domestic work",3,1790,0.17,"boys"
"14960",363,"2","Eat drink",12,1790,0.67,"boys"
"14961",363,"2","Miscellaneous",268,1790,14.97,"boys"
"14962",363,"2","Nonsocial leisure",7,1790,0.39,"boys"
"14963",363,"2","Paid work",32,1790,1.79,"boys"
"14964",363,"2","Personal care",1437,1790,80.28,"boys"
"14965",363,"2","Religion and volunteering",2,1790,0.11,"boys"
"14966",363,"2","Social leisure",11,1790,0.61,"boys"
"14967",363,"2","Sport exercise",3,1790,0.17,"boys"
"14968",363,"2","TV/radio",12,1790,0.67,"boys"
"14969",363,"3","Cultural leisure",1,1790,0.06,"boys"
"14970",363,"3","Domestic work",2,1790,0.11,"boys"
"14971",363,"3","Eat drink",8,1790,0.45,"boys"
"14972",363,"3","Miscellaneous",298,1790,16.65,"boys"
"14973",363,"3","Nonsocial leisure",8,1790,0.45,"boys"
"14974",363,"3","Paid work",8,1790,0.45,"boys"
"14975",363,"3","Personal care",1445,1790,80.73,"boys"
"14976",363,"3","Religion and volunteering",1,1790,0.06,"boys"
"14977",363,"3","Social leisure",5,1790,0.28,"boys"
"14978",363,"3","Sport exercise",3,1790,0.17,"boys"
"14979",363,"3","TV/radio",11,1790,0.61,"boys"
"14980",363,"4","Cultural leisure",6,1790,0.34,"boys"
"14981",363,"4","Domestic work",1,1790,0.06,"boys"
"14982",363,"4","Eat drink",13,1790,0.73,"boys"
"14983",363,"4","Miscellaneous",281,1790,15.7,"boys"
"14984",363,"4","Nonsocial leisure",3,1790,0.17,"boys"
"14985",363,"4","Paid work",34,1790,1.9,"boys"
"14986",363,"4","Personal care",1438,1790,80.34,"boys"
"14987",363,"4","Religion and volunteering",3,1790,0.17,"boys"
"14988",363,"4","Social leisure",5,1790,0.28,"boys"
"14989",363,"4","Sport exercise",1,1790,0.06,"boys"
"14990",363,"4","TV/radio",5,1790,0.28,"boys"
"14991",364,"1","Cultural leisure",1,1790,0.06,"boys"
"14992",364,"1","Domestic work",5,1790,0.28,"boys"
"14993",364,"1","Eat drink",10,1790,0.56,"boys"
"14994",364,"1","Miscellaneous",192,1790,10.73,"boys"
"14995",364,"1","Nonsocial leisure",4,1790,0.22,"boys"
"14996",364,"1","Paid work",37,1790,2.07,"boys"
"14997",364,"1","Personal care",1529,1790,85.42,"boys"
"14998",364,"1","Religion and volunteering",1,1790,0.06,"boys"
"14999",364,"1","Social leisure",3,1790,0.17,"boys"
"15000",364,"1","Sport exercise",1,1790,0.06,"boys"
"15001",364,"1","TV/radio",7,1790,0.39,"boys"
"15002",364,"2","Cultural leisure",3,1790,0.17,"boys"
"15003",364,"2","Domestic work",3,1790,0.17,"boys"
"15004",364,"2","Eat drink",12,1790,0.67,"boys"
"15005",364,"2","Miscellaneous",268,1790,14.97,"boys"
"15006",364,"2","Nonsocial leisure",7,1790,0.39,"boys"
"15007",364,"2","Paid work",32,1790,1.79,"boys"
"15008",364,"2","Personal care",1437,1790,80.28,"boys"
"15009",364,"2","Religion and volunteering",2,1790,0.11,"boys"
"15010",364,"2","Social leisure",11,1790,0.61,"boys"
"15011",364,"2","Sport exercise",3,1790,0.17,"boys"
"15012",364,"2","TV/radio",12,1790,0.67,"boys"
"15013",364,"3","Cultural leisure",1,1790,0.06,"boys"
"15014",364,"3","Domestic work",2,1790,0.11,"boys"
"15015",364,"3","Eat drink",8,1790,0.45,"boys"
"15016",364,"3","Miscellaneous",298,1790,16.65,"boys"
"15017",364,"3","Nonsocial leisure",8,1790,0.45,"boys"
"15018",364,"3","Paid work",8,1790,0.45,"boys"
"15019",364,"3","Personal care",1445,1790,80.73,"boys"
"15020",364,"3","Religion and volunteering",1,1790,0.06,"boys"
"15021",364,"3","Social leisure",5,1790,0.28,"boys"
"15022",364,"3","Sport exercise",3,1790,0.17,"boys"
"15023",364,"3","TV/radio",11,1790,0.61,"boys"
"15024",364,"4","Cultural leisure",6,1790,0.34,"boys"
"15025",364,"4","Domestic work",1,1790,0.06,"boys"
"15026",364,"4","Eat drink",13,1790,0.73,"boys"
"15027",364,"4","Miscellaneous",281,1790,15.7,"boys"
"15028",364,"4","Nonsocial leisure",3,1790,0.17,"boys"
"15029",364,"4","Paid work",34,1790,1.9,"boys"
"15030",364,"4","Personal care",1438,1790,80.34,"boys"
"15031",364,"4","Religion and volunteering",3,1790,0.17,"boys"
"15032",364,"4","Social leisure",5,1790,0.28,"boys"
"15033",364,"4","Sport exercise",1,1790,0.06,"boys"
"15034",364,"4","TV/radio",5,1790,0.28,"boys"
"15035",365,"1","Cultural leisure",1,1790,0.06,"boys"
"15036",365,"1","Domestic work",5,1790,0.28,"boys"
"15037",365,"1","Eat drink",10,1790,0.56,"boys"
"15038",365,"1","Miscellaneous",192,1790,10.73,"boys"
"15039",365,"1","Nonsocial leisure",4,1790,0.22,"boys"
"15040",365,"1","Paid work",37,1790,2.07,"boys"
"15041",365,"1","Personal care",1529,1790,85.42,"boys"
"15042",365,"1","Religion and volunteering",1,1790,0.06,"boys"
"15043",365,"1","Social leisure",3,1790,0.17,"boys"
"15044",365,"1","Sport exercise",1,1790,0.06,"boys"
"15045",365,"1","TV/radio",7,1790,0.39,"boys"
"15046",365,"2","Cultural leisure",3,1790,0.17,"boys"
"15047",365,"2","Domestic work",4,1790,0.22,"boys"
"15048",365,"2","Eat drink",12,1790,0.67,"boys"
"15049",365,"2","Miscellaneous",268,1790,14.97,"boys"
"15050",365,"2","Nonsocial leisure",7,1790,0.39,"boys"
"15051",365,"2","Paid work",32,1790,1.79,"boys"
"15052",365,"2","Personal care",1436,1790,80.22,"boys"
"15053",365,"2","Religion and volunteering",2,1790,0.11,"boys"
"15054",365,"2","Social leisure",11,1790,0.61,"boys"
"15055",365,"2","Sport exercise",3,1790,0.17,"boys"
"15056",365,"2","TV/radio",12,1790,0.67,"boys"
"15057",365,"3","Cultural leisure",1,1790,0.06,"boys"
"15058",365,"3","Domestic work",2,1790,0.11,"boys"
"15059",365,"3","Eat drink",8,1790,0.45,"boys"
"15060",365,"3","Miscellaneous",298,1790,16.65,"boys"
"15061",365,"3","Nonsocial leisure",8,1790,0.45,"boys"
"15062",365,"3","Paid work",8,1790,0.45,"boys"
"15063",365,"3","Personal care",1445,1790,80.73,"boys"
"15064",365,"3","Religion and volunteering",1,1790,0.06,"boys"
"15065",365,"3","Social leisure",5,1790,0.28,"boys"
"15066",365,"3","Sport exercise",3,1790,0.17,"boys"
"15067",365,"3","TV/radio",11,1790,0.61,"boys"
"15068",365,"4","Cultural leisure",6,1790,0.34,"boys"
"15069",365,"4","Domestic work",1,1790,0.06,"boys"
"15070",365,"4","Eat drink",13,1790,0.73,"boys"
"15071",365,"4","Miscellaneous",281,1790,15.7,"boys"
"15072",365,"4","Nonsocial leisure",3,1790,0.17,"boys"
"15073",365,"4","Paid work",34,1790,1.9,"boys"
"15074",365,"4","Personal care",1438,1790,80.34,"boys"
"15075",365,"4","Religion and volunteering",3,1790,0.17,"boys"
"15076",365,"4","Social leisure",5,1790,0.28,"boys"
"15077",365,"4","Sport exercise",1,1790,0.06,"boys"
"15078",365,"4","TV/radio",5,1790,0.28,"boys"
"15079",366,"1","Cultural leisure",1,1790,0.06,"boys"
"15080",366,"1","Domestic work",5,1790,0.28,"boys"
"15081",366,"1","Eat drink",13,1790,0.73,"boys"
"15082",366,"1","Miscellaneous",192,1790,10.73,"boys"
"15083",366,"1","Nonsocial leisure",4,1790,0.22,"boys"
"15084",366,"1","Paid work",40,1790,2.23,"boys"
"15085",366,"1","Personal care",1523,1790,85.08,"boys"
"15086",366,"1","Religion and volunteering",1,1790,0.06,"boys"
"15087",366,"1","Social leisure",3,1790,0.17,"boys"
"15088",366,"1","Sport exercise",1,1790,0.06,"boys"
"15089",366,"1","TV/radio",7,1790,0.39,"boys"
"15090",366,"2","Cultural leisure",3,1790,0.17,"boys"
"15091",366,"2","Domestic work",4,1790,0.22,"boys"
"15092",366,"2","Eat drink",15,1790,0.84,"boys"
"15093",366,"2","Miscellaneous",269,1790,15.03,"boys"
"15094",366,"2","Nonsocial leisure",7,1790,0.39,"boys"
"15095",366,"2","Paid work",33,1790,1.84,"boys"
"15096",366,"2","Personal care",1432,1790,80,"boys"
"15097",366,"2","Religion and volunteering",2,1790,0.11,"boys"
"15098",366,"2","Social leisure",10,1790,0.56,"boys"
"15099",366,"2","Sport exercise",3,1790,0.17,"boys"
"15100",366,"2","TV/radio",12,1790,0.67,"boys"
"15101",366,"3","Cultural leisure",1,1790,0.06,"boys"
"15102",366,"3","Domestic work",4,1790,0.22,"boys"
"15103",366,"3","Eat drink",9,1790,0.5,"boys"
"15104",366,"3","Miscellaneous",298,1790,16.65,"boys"
"15105",366,"3","Nonsocial leisure",8,1790,0.45,"boys"
"15106",366,"3","Paid work",10,1790,0.56,"boys"
"15107",366,"3","Personal care",1440,1790,80.45,"boys"
"15108",366,"3","Religion and volunteering",1,1790,0.06,"boys"
"15109",366,"3","Social leisure",5,1790,0.28,"boys"
"15110",366,"3","Sport exercise",3,1790,0.17,"boys"
"15111",366,"3","TV/radio",11,1790,0.61,"boys"
"15112",366,"4","Cultural leisure",6,1790,0.34,"boys"
"15113",366,"4","Domestic work",4,1790,0.22,"boys"
"15114",366,"4","Eat drink",15,1790,0.84,"boys"
"15115",366,"4","Miscellaneous",281,1790,15.7,"boys"
"15116",366,"4","Nonsocial leisure",3,1790,0.17,"boys"
"15117",366,"4","Paid work",37,1790,2.07,"boys"
"15118",366,"4","Personal care",1430,1790,79.89,"boys"
"15119",366,"4","Religion and volunteering",3,1790,0.17,"boys"
"15120",366,"4","Social leisure",5,1790,0.28,"boys"
"15121",366,"4","Sport exercise",1,1790,0.06,"boys"
"15122",366,"4","TV/radio",5,1790,0.28,"boys"
"15123",367,"1","Cultural leisure",1,1790,0.06,"boys"
"15124",367,"1","Domestic work",4,1790,0.22,"boys"
"15125",367,"1","Eat drink",14,1790,0.78,"boys"
"15126",367,"1","Miscellaneous",192,1790,10.73,"boys"
"15127",367,"1","Nonsocial leisure",4,1790,0.22,"boys"
"15128",367,"1","Paid work",40,1790,2.23,"boys"
"15129",367,"1","Personal care",1523,1790,85.08,"boys"
"15130",367,"1","Religion and volunteering",1,1790,0.06,"boys"
"15131",367,"1","Social leisure",3,1790,0.17,"boys"
"15132",367,"1","Sport exercise",1,1790,0.06,"boys"
"15133",367,"1","TV/radio",7,1790,0.39,"boys"
"15134",367,"2","Cultural leisure",3,1790,0.17,"boys"
"15135",367,"2","Domestic work",4,1790,0.22,"boys"
"15136",367,"2","Eat drink",15,1790,0.84,"boys"
"15137",367,"2","Miscellaneous",269,1790,15.03,"boys"
"15138",367,"2","Nonsocial leisure",7,1790,0.39,"boys"
"15139",367,"2","Paid work",33,1790,1.84,"boys"
"15140",367,"2","Personal care",1432,1790,80,"boys"
"15141",367,"2","Religion and volunteering",2,1790,0.11,"boys"
"15142",367,"2","Social leisure",10,1790,0.56,"boys"
"15143",367,"2","Sport exercise",3,1790,0.17,"boys"
"15144",367,"2","TV/radio",12,1790,0.67,"boys"
"15145",367,"3","Cultural leisure",1,1790,0.06,"boys"
"15146",367,"3","Domestic work",4,1790,0.22,"boys"
"15147",367,"3","Eat drink",9,1790,0.5,"boys"
"15148",367,"3","Miscellaneous",298,1790,16.65,"boys"
"15149",367,"3","Nonsocial leisure",8,1790,0.45,"boys"
"15150",367,"3","Paid work",10,1790,0.56,"boys"
"15151",367,"3","Personal care",1440,1790,80.45,"boys"
"15152",367,"3","Religion and volunteering",1,1790,0.06,"boys"
"15153",367,"3","Social leisure",5,1790,0.28,"boys"
"15154",367,"3","Sport exercise",3,1790,0.17,"boys"
"15155",367,"3","TV/radio",11,1790,0.61,"boys"
"15156",367,"4","Cultural leisure",6,1790,0.34,"boys"
"15157",367,"4","Domestic work",4,1790,0.22,"boys"
"15158",367,"4","Eat drink",15,1790,0.84,"boys"
"15159",367,"4","Miscellaneous",281,1790,15.7,"boys"
"15160",367,"4","Nonsocial leisure",3,1790,0.17,"boys"
"15161",367,"4","Paid work",37,1790,2.07,"boys"
"15162",367,"4","Personal care",1430,1790,79.89,"boys"
"15163",367,"4","Religion and volunteering",3,1790,0.17,"boys"
"15164",367,"4","Social leisure",5,1790,0.28,"boys"
"15165",367,"4","Sport exercise",1,1790,0.06,"boys"
"15166",367,"4","TV/radio",5,1790,0.28,"boys"
"15167",368,"1","Cultural leisure",1,1790,0.06,"boys"
"15168",368,"1","Domestic work",4,1790,0.22,"boys"
"15169",368,"1","Eat drink",14,1790,0.78,"boys"
"15170",368,"1","Miscellaneous",192,1790,10.73,"boys"
"15171",368,"1","Nonsocial leisure",4,1790,0.22,"boys"
"15172",368,"1","Paid work",40,1790,2.23,"boys"
"15173",368,"1","Personal care",1523,1790,85.08,"boys"
"15174",368,"1","Religion and volunteering",1,1790,0.06,"boys"
"15175",368,"1","Social leisure",3,1790,0.17,"boys"
"15176",368,"1","Sport exercise",1,1790,0.06,"boys"
"15177",368,"1","TV/radio",7,1790,0.39,"boys"
"15178",368,"2","Cultural leisure",3,1790,0.17,"boys"
"15179",368,"2","Domestic work",4,1790,0.22,"boys"
"15180",368,"2","Eat drink",15,1790,0.84,"boys"
"15181",368,"2","Miscellaneous",269,1790,15.03,"boys"
"15182",368,"2","Nonsocial leisure",7,1790,0.39,"boys"
"15183",368,"2","Paid work",33,1790,1.84,"boys"
"15184",368,"2","Personal care",1432,1790,80,"boys"
"15185",368,"2","Religion and volunteering",2,1790,0.11,"boys"
"15186",368,"2","Social leisure",10,1790,0.56,"boys"
"15187",368,"2","Sport exercise",3,1790,0.17,"boys"
"15188",368,"2","TV/radio",12,1790,0.67,"boys"
"15189",368,"3","Cultural leisure",1,1790,0.06,"boys"
"15190",368,"3","Domestic work",4,1790,0.22,"boys"
"15191",368,"3","Eat drink",9,1790,0.5,"boys"
"15192",368,"3","Miscellaneous",298,1790,16.65,"boys"
"15193",368,"3","Nonsocial leisure",8,1790,0.45,"boys"
"15194",368,"3","Paid work",10,1790,0.56,"boys"
"15195",368,"3","Personal care",1440,1790,80.45,"boys"
"15196",368,"3","Religion and volunteering",1,1790,0.06,"boys"
"15197",368,"3","Social leisure",5,1790,0.28,"boys"
"15198",368,"3","Sport exercise",3,1790,0.17,"boys"
"15199",368,"3","TV/radio",11,1790,0.61,"boys"
"15200",368,"4","Cultural leisure",6,1790,0.34,"boys"
"15201",368,"4","Domestic work",4,1790,0.22,"boys"
"15202",368,"4","Eat drink",15,1790,0.84,"boys"
"15203",368,"4","Miscellaneous",281,1790,15.7,"boys"
"15204",368,"4","Nonsocial leisure",3,1790,0.17,"boys"
"15205",368,"4","Paid work",37,1790,2.07,"boys"
"15206",368,"4","Personal care",1430,1790,79.89,"boys"
"15207",368,"4","Religion and volunteering",3,1790,0.17,"boys"
"15208",368,"4","Social leisure",5,1790,0.28,"boys"
"15209",368,"4","Sport exercise",1,1790,0.06,"boys"
"15210",368,"4","TV/radio",5,1790,0.28,"boys"
"15211",369,"1","Cultural leisure",1,1790,0.06,"boys"
"15212",369,"1","Domestic work",4,1790,0.22,"boys"
"15213",369,"1","Eat drink",14,1790,0.78,"boys"
"15214",369,"1","Miscellaneous",192,1790,10.73,"boys"
"15215",369,"1","Nonsocial leisure",4,1790,0.22,"boys"
"15216",369,"1","Paid work",40,1790,2.23,"boys"
"15217",369,"1","Personal care",1523,1790,85.08,"boys"
"15218",369,"1","Religion and volunteering",1,1790,0.06,"boys"
"15219",369,"1","Social leisure",3,1790,0.17,"boys"
"15220",369,"1","Sport exercise",1,1790,0.06,"boys"
"15221",369,"1","TV/radio",7,1790,0.39,"boys"
"15222",369,"2","Cultural leisure",3,1790,0.17,"boys"
"15223",369,"2","Domestic work",4,1790,0.22,"boys"
"15224",369,"2","Eat drink",15,1790,0.84,"boys"
"15225",369,"2","Miscellaneous",269,1790,15.03,"boys"
"15226",369,"2","Nonsocial leisure",7,1790,0.39,"boys"
"15227",369,"2","Paid work",33,1790,1.84,"boys"
"15228",369,"2","Personal care",1432,1790,80,"boys"
"15229",369,"2","Religion and volunteering",2,1790,0.11,"boys"
